"Date","SKU","Product","Country","Region","Actuals"
2016-02-01,100098,"Product T","SE","EU",4331
2016-01-01,100098,"Product T","SE","EU",3777
2015-11-01,100098,"Product T","SE","EU",4335
2017-12-01,100098,"Product T","SE","EU",1042
2017-05-01,100098,"Product T","SE","EU",1872
2017-07-01,100098,"Product T","SE","EU",2655
2016-07-01,100098,"Product T","SE","EU",3575
2016-05-01,100098,"Product T","SE","EU",4487
2018-08-01,100098,"Product T","SE","EU",699
2018-07-01,100098,"Product T","SE","EU",740
2018-06-01,100098,"Product T","SE","EU",787
2018-02-01,100098,"Product T","SE","EU",928
2017-10-01,100098,"Product T","SE","EU",1555
2016-11-01,100098,"Product T","SE","EU",3145
2016-03-01,100098,"Product T","SE","EU",4354
2018-03-01,100098,"Product T","SE","EU",888
2017-06-01,100098,"Product T","SE","EU",2050
2017-03-01,100098,"Product T","SE","EU",1542
2015-12-01,100098,"Product T","SE","EU",4523
2018-10-01,100098,"Product T","SE","EU",631
2018-04-01,100099,"Product P","SE","EU",1427
2017-12-01,100099,"Product P","SE","EU",1491
2017-08-01,100099,"Product P","SE","EU",1117
2018-02-01,100099,"Product P","SE","EU",1042
2017-02-01,100099,"Product P","SE","EU",699
2016-12-01,100099,"Product P","SE","EU",695
2018-09-01,100099,"Product P","SE","EU",1166
2017-03-01,100099,"Product P","SE","EU",952
2016-08-01,100099,"Product P","SE","EU",81
2018-08-01,100099,"Product P","SE","EU",1189
2018-01-01,100099,"Product P","SE","EU",1185
2016-07-01,100099,"Product P","SE","EU",68
2018-06-01,100099,"Product P","SE","EU",1363
2017-09-01,100099,"Product P","SE","EU",1181
2016-11-01,100099,"Product P","SE","EU",487
2016-09-01,100099,"Product P","SE","EU",136
2018-05-01,100099,"Product P","SE","EU",1202
2017-07-01,100099,"Product P","SE","EU",909
2017-01-01,100099,"Product P","SE","EU",644
2018-10-01,100099,"Product P","SE","EU",1350
2018-07-01,100099,"Product P","SE","EU",1350
2017-05-01,100099,"Product P","SE","EU",1189
2018-03-01,100099,"Product P","SE","EU",1395
2017-11-01,100099,"Product P","SE","EU",1266
2017-10-01,100099,"Product P","SE","EU",1112
2017-06-01,100099,"Product P","SE","EU",1234
2017-04-01,100099,"Product P","SE","EU",776
2016-10-01,100099,"Product P","SE","EU",282
2018-06-01,100094,"Product M","SE","EU",154
2016-03-01,100094,"Product M","SE","EU",181
2018-01-01,100094,"Product M","SE","EU",72
2017-06-01,100094,"Product M","SE","EU",214
2017-05-01,100094,"Product M","SE","EU",209
2017-01-01,100094,"Product M","SE","EU",145
2016-10-01,100094,"Product M","SE","EU",126
2016-01-01,100094,"Product M","SE","EU",68
2018-08-01,100094,"Product M","SE","EU",109
2017-12-01,100094,"Product M","SE","EU",109
2017-09-01,100094,"Product M","SE","EU",205
2017-07-01,100094,"Product M","SE","EU",100
2017-02-01,100094,"Product M","SE","EU",164
2016-06-01,100094,"Product M","SE","EU",246
2016-02-01,100094,"Product M","SE","EU",132
2018-09-01,100094,"Product M","SE","EU",136
2016-05-01,100094,"Product M","SE","EU",361
2018-07-01,100094,"Product M","SE","EU",149
2018-05-01,100094,"Product M","SE","EU",94
2017-10-01,100094,"Product M","SE","EU",136
2016-04-01,100094,"Product M","SE","EU",186
2018-10-01,100094,"Product M","SE","EU",109
2017-08-01,100094,"Product M","SE","EU",94
2016-11-01,100094,"Product M","SE","EU",196
2018-03-01,100094,"Product M","SE","EU",94
2018-02-01,100094,"Product M","SE","EU",196
2016-12-01,100094,"Product M","SE","EU",164
2016-07-01,100094,"Product M","SE","EU",346
2018-04-01,100094,"Product M","SE","EU",126
2017-11-01,100094,"Product M","SE","EU",173
2017-04-01,100094,"Product M","SE","EU",141
2017-03-01,100094,"Product M","SE","EU",136
2016-09-01,100094,"Product M","SE","EU",237
2016-08-01,100094,"Product M","SE","EU",410
2015-12-01,100094,"Product M","SE","EU",94
2015-11-01,100094,"Product M","SE","EU",21
2018-04-01,100100,"Product J","SG","AS",109
2018-09-01,100100,"Product J","SG","AS",318
2018-07-01,100100,"Product J","SG","AS",205
2018-05-01,100100,"Product J","SG","AS",186
2018-10-01,100100,"Product J","SG","AS",686
2018-02-01,100100,"Product J","SG","AS",40
2018-08-01,100100,"Product J","SG","AS",205
2018-03-01,100100,"Product J","SG","AS",53
2018-01-01,100100,"Product J","SG","AS",68
2018-06-01,100100,"Product J","SG","AS",132
2018-09-01,102389,"Product H","SI","EU",12
2018-10-01,102389,"Product H","SI","EU",0
2016-08-01,100101,"Product A","SI","EU",0
2018-07-01,100101,"Product A","SI","EU",136
2018-02-01,100101,"Product A","SI","EU",0
2017-09-01,100101,"Product A","SI","EU",0
2017-02-01,100101,"Product A","SI","EU",0
2016-10-01,100101,"Product A","SI","EU",136
2016-09-01,100101,"Product A","SI","EU",686
2016-05-01,100101,"Product A","SI","EU",1602
2018-10-01,100101,"Product A","SI","EU",68
2018-01-01,100101,"Product A","SI","EU",0
2016-11-01,100101,"Product A","SI","EU",686
2018-09-01,100101,"Product A","SI","EU",44
2018-08-01,100101,"Product A","SI","EU",68
2018-06-01,100101,"Product A","SI","EU",0
2017-12-01,100101,"Product A","SI","EU",0
2017-11-01,100101,"Product A","SI","EU",0
2017-10-01,100101,"Product A","SI","EU",0
2017-04-01,100101,"Product A","SI","EU",228
2016-02-01,100101,"Product A","SI","EU",1373
2015-11-01,100101,"Product A","SI","EU",1463
2018-05-01,100101,"Product A","SI","EU",0
2018-04-01,100101,"Product A","SI","EU",0
2018-03-01,100101,"Product A","SI","EU",0
2017-01-01,100101,"Product A","SI","EU",273
2016-12-01,100101,"Product A","SI","EU",457
2016-06-01,100101,"Product A","SI","EU",0
2016-04-01,100101,"Product A","SI","EU",1602
2016-01-01,100101,"Product A","SI","EU",1373
2016-07-01,100101,"Product A","SI","EU",0
2017-07-01,100101,"Product A","SI","EU",462
2015-12-01,100101,"Product A","SI","EU",1373
2017-03-01,100101,"Product A","SI","EU",228
2017-08-01,100101,"Product A","SI","EU",686
2017-06-01,100101,"Product A","SI","EU",228
2017-05-01,100101,"Product A","SI","EU",547
2016-03-01,100101,"Product A","SI","EU",1373
2018-09-01,100102,"Product T","SI","EU",2197
2017-10-01,100102,"Product T","SI","EU",686
2017-12-01,100102,"Product T","SI","EU",686
2017-09-01,100102,"Product T","SI","EU",686
2018-03-01,100102,"Product T","SI","EU",1602
2018-08-01,100102,"Product T","SI","EU",1602
2018-06-01,100102,"Product T","SI","EU",915
2017-11-01,100102,"Product T","SI","EU",686
2017-06-01,100102,"Product T","SI","EU",2518
2018-04-01,100102,"Product T","SI","EU",0
2018-02-01,100102,"Product T","SI","EU",0
2017-08-01,100102,"Product T","SI","EU",1602
2017-07-01,100102,"Product T","SI","EU",457
2018-07-01,100102,"Product T","SI","EU",2060
2018-05-01,100102,"Product T","SI","EU",2060
2017-05-01,100102,"Product T","SI","EU",2747
2017-04-01,100102,"Product T","SI","EU",457
2018-01-01,100102,"Product T","SI","EU",0
2018-10-01,100102,"Product T","SI","EU",0
2018-09-01,100103,"Product O","SK","EU",607
2018-03-01,100103,"Product O","SK","EU",479
2017-07-01,100103,"Product O","SK","EU",466
2017-10-01,100103,"Product O","SK","EU",530
2017-06-01,100103,"Product O","SK","EU",442
2018-08-01,100103,"Product O","SK","EU",479
2018-05-01,100103,"Product O","SK","EU",520
2017-08-01,100103,"Product O","SK","EU",498
2016-10-01,100103,"Product O","SK","EU",0
2018-06-01,100103,"Product O","SK","EU",622
2017-09-01,100103,"Product O","SK","EU",438
2018-07-01,100103,"Product O","SK","EU",520
2018-04-01,100103,"Product O","SK","EU",507
2018-01-01,100103,"Product O","SK","EU",526
2017-12-01,100103,"Product O","SK","EU",498
2017-05-01,100103,"Product O","SK","EU",498
2018-02-01,100103,"Product O","SK","EU",590
2018-10-01,100103,"Product O","SK","EU",723
2017-11-01,100103,"Product O","SK","EU",466
2018-10-01,100104,"Product M","SK","EU",0
2018-06-01,100104,"Product M","SK","EU",0
2017-08-01,100104,"Product M","SK","EU",0
2017-01-01,100104,"Product M","SK","EU",218
2018-09-01,100104,"Product M","SK","EU",0
2018-02-01,100104,"Product M","SK","EU",0
2017-06-01,100104,"Product M","SK","EU",0
2018-05-01,100104,"Product M","SK","EU",0
2018-04-01,100104,"Product M","SK","EU",0
2018-01-01,100104,"Product M","SK","EU",0
2017-02-01,100104,"Product M","SK","EU",109
2017-09-01,100104,"Product M","SK","EU",0
2016-07-01,100104,"Product M","SK","EU",0
2018-08-01,100104,"Product M","SK","EU",0
2017-10-01,100104,"Product M","SK","EU",0
2017-03-01,100104,"Product M","SK","EU",218
2016-10-01,100104,"Product M","SK","EU",0
2018-07-01,100104,"Product M","SK","EU",0
2017-05-01,100104,"Product M","SK","EU",0
2017-04-01,100104,"Product M","SK","EU",218
2016-12-01,100104,"Product M","SK","EU",218
2018-03-01,100104,"Product M","SK","EU",0
2017-12-01,100104,"Product M","SK","EU",0
2017-11-01,100104,"Product M","SK","EU",0
2016-09-01,100104,"Product M","SK","EU",915
2016-06-01,100104,"Product M","SK","EU",0
2017-07-01,100104,"Product M","SK","EU",0
2016-11-01,100104,"Product M","SK","EU",218
2018-04-01,100085,"Product X","SK","EU",17
2018-09-01,100085,"Product X","SK","EU",0
2018-08-01,100085,"Product X","SK","EU",0
2018-10-01,100085,"Product X","SK","EU",0
2018-01-01,100085,"Product X","SK","EU",17
2018-03-01,100085,"Product X","SK","EU",4
2018-02-01,100085,"Product X","SK","EU",29
2018-07-01,100085,"Product X","SK","EU",0
2018-06-01,100085,"Product X","SK","EU",0
2018-05-01,100085,"Product X","SK","EU",0
2018-03-01,100105,"Product X","SK","EU",29
2018-01-01,100105,"Product X","SK","EU",36
2018-05-01,100105,"Product X","SK","EU",0
2018-10-01,100105,"Product X","SK","EU",0
2018-09-01,100105,"Product X","SK","EU",0
2018-08-01,100105,"Product X","SK","EU",0
2018-07-01,100105,"Product X","SK","EU",0
2018-04-01,100105,"Product X","SK","EU",25
2018-06-01,100105,"Product X","SK","EU",0
2018-02-01,100105,"Product X","SK","EU",12
2018-07-01,100106,"Product A","SK","EU",2861
2018-05-01,100106,"Product A","SK","EU",2773
2018-03-01,100106,"Product A","SK","EU",2563
2018-02-01,100106,"Product A","SK","EU",2105
2018-01-01,100106,"Product A","SK","EU",1996
2017-11-01,100106,"Product A","SK","EU",2998
2018-06-01,100106,"Product A","SK","EU",3025
2018-09-01,100106,"Product A","SK","EU",2672
2017-12-01,100106,"Product A","SK","EU",2953
2017-10-01,100106,"Product A","SK","EU",3117
2018-10-01,100106,"Product A","SK","EU",2197
2018-08-01,100106,"Product A","SK","EU",3025
2017-06-01,100106,"Product A","SK","EU",3387
2017-08-01,100106,"Product A","SK","EU",3593
2017-05-01,100106,"Product A","SK","EU",3038
2018-04-01,100106,"Product A","SK","EU",2655
2017-09-01,100106,"Product A","SK","EU",3346
2017-07-01,100106,"Product A","SK","EU",3158
2016-10-01,100106,"Product A","SK","EU",0
2018-08-01,100107,"Product K","TN","AF",0
2018-05-01,100107,"Product K","TN","AF",0
2017-07-01,100107,"Product K","TN","AF",0
2016-10-01,100107,"Product K","TN","AF",0
2016-02-01,100107,"Product K","TN","AF",915
2015-11-01,100107,"Product K","TN","AF",915
2018-09-01,100107,"Product K","TN","AF",0
2018-01-01,100107,"Product K","TN","AF",0
2017-10-01,100107,"Product K","TN","AF",0
2017-05-01,100107,"Product K","TN","AF",1144
2017-04-01,100107,"Product K","TN","AF",0
2016-11-01,100107,"Product K","TN","AF",0
2017-09-01,100107,"Product K","TN","AF",0
2017-08-01,100107,"Product K","TN","AF",0
2016-07-01,100107,"Product K","TN","AF",0
2018-06-01,100107,"Product K","TN","AF",0
2018-04-01,100107,"Product K","TN","AF",3205
2018-02-01,100107,"Product K","TN","AF",0
2017-06-01,100107,"Product K","TN","AF",0
2016-08-01,100107,"Product K","TN","AF",0
2018-03-01,100107,"Product K","TN","AF",0
2016-06-01,100107,"Product K","TN","AF",0
2016-05-01,100107,"Product K","TN","AF",457
2018-07-01,100107,"Product K","TN","AF",0
2017-12-01,100107,"Product K","TN","AF",1144
2017-02-01,100107,"Product K","TN","AF",1144
2017-01-01,100107,"Product K","TN","AF",1831
2016-09-01,100107,"Product K","TN","AF",2747
2016-03-01,100107,"Product K","TN","AF",0
2018-10-01,100107,"Product K","TN","AF",0
2017-11-01,100107,"Product K","TN","AF",0
2017-03-01,100107,"Product K","TN","AF",0
2016-12-01,100107,"Product K","TN","AF",0
2016-04-01,100107,"Product K","TN","AF",457
2017-08-01,100108,"Product A","TR","EU",88536
2018-04-01,100108,"Product A","TR","EU",82486
2018-10-01,100108,"Product A","TR","EU",84277
2016-08-01,100108,"Product A","TR","EU",84823
2017-09-01,100108,"Product A","TR","EU",100479
2017-02-01,100108,"Product A","TR","EU",103415
2017-01-01,100108,"Product A","TR","EU",83141
2016-04-01,100108,"Product A","TR","EU",79102
2016-02-01,100108,"Product A","TR","EU",81799
2017-03-01,100108,"Product A","TR","EU",82734
2017-10-01,100108,"Product A","TR","EU",87932
2016-07-01,100108,"Product A","TR","EU",100948
2016-10-01,100108,"Product A","TR","EU",100823
2018-02-01,100108,"Product A","TR","EU",96180
2018-09-01,100108,"Product A","TR","EU",100338
2016-11-01,100108,"Product A","TR","EU",92456
2017-04-01,100108,"Product A","TR","EU",78634
2016-12-01,100108,"Product A","TR","EU",81850
2015-11-01,100108,"Product A","TR","EU",79175
2016-06-01,100108,"Product A","TR","EU",116696
2016-05-01,100108,"Product A","TR","EU",86141
2017-06-01,100108,"Product A","TR","EU",84639
2017-05-01,100108,"Product A","TR","EU",79167
2018-05-01,100108,"Product A","TR","EU",70992
2018-03-01,100108,"Product A","TR","EU",83695
2017-12-01,100108,"Product A","TR","EU",76222
2017-11-01,100108,"Product A","TR","EU",79766
2018-07-01,100108,"Product A","TR","EU",75034
2018-06-01,100108,"Product A","TR","EU",75685
2016-01-01,100108,"Product A","TR","EU",77979
2015-12-01,100108,"Product A","TR","EU",82165
2016-09-01,100108,"Product A","TR","EU",89886
2016-03-01,100108,"Product A","TR","EU",105243
2017-07-01,100108,"Product A","TR","EU",90440
2018-01-01,100108,"Product A","TR","EU",87382
2018-08-01,100108,"Product A","TR","EU",92323
2016-04-01,100011,"Product A","US","N.A",308645
2016-01-01,100011,"Product A","US","N.A",294701
2015-11-01,100011,"Product A","US","N.A",382751
2015-12-01,100011,"Product A","US","N.A",437424
2017-09-01,100011,"Product A","US","N.A",284117
2018-02-01,100011,"Product A","US","N.A",1442
2017-01-01,100011,"Product A","US","N.A",332472
2016-12-01,100011,"Product A","US","N.A",381345
2017-10-01,100011,"Product A","US","N.A",283535
2018-06-01,100011,"Product A","US","N.A",47499
2016-03-01,100011,"Product A","US","N.A",332857
2016-10-01,100011,"Product A","US","N.A",395763
2017-06-01,100011,"Product A","US","N.A",300909
2018-05-01,100011,"Product A","US","N.A",52883
2017-12-01,100011,"Product A","US","N.A",274403
2018-07-01,100011,"Product A","US","N.A",49532
2016-09-01,100011,"Product A","US","N.A",335340
2018-10-01,100011,"Product A","US","N.A",41819
2017-07-01,100011,"Product A","US","N.A",277981
2018-09-01,100011,"Product A","US","N.A",38590
2018-04-01,100011,"Product A","US","N.A",31351
2018-03-01,100011,"Product A","US","N.A",34006
2016-07-01,100011,"Product A","US","N.A",363074
2016-06-01,100011,"Product A","US","N.A",399445
2017-08-01,100011,"Product A","US","N.A",388564
2016-11-01,100011,"Product A","US","N.A",435500
2018-08-01,100011,"Product A","US","N.A",43707
2017-11-01,100011,"Product A","US","N.A",337578
2016-05-01,100011,"Product A","US","N.A",381739
2017-05-01,100011,"Product A","US","N.A",354465
2017-03-01,100011,"Product A","US","N.A",299212
2018-01-01,100011,"Product A","US","N.A",14755
2016-08-01,100011,"Product A","US","N.A",412731
2016-02-01,100011,"Product A","US","N.A",269406
2017-02-01,100011,"Product A","US","N.A",214158
2017-04-01,100011,"Product A","US","N.A",277463
2018-02-01,100012,"Product E","US","N.A",667
2017-12-01,100012,"Product E","US","N.A",1033
2017-03-01,100012,"Product E","US","N.A",648
2016-02-01,100012,"Product E","US","N.A",1102
2018-01-01,100012,"Product E","US","N.A",860
2017-06-01,100012,"Product E","US","N.A",941
2018-06-01,100012,"Product E","US","N.A",836
2016-01-01,100012,"Product E","US","N.A",937
2017-04-01,100012,"Product E","US","N.A",691
2017-02-01,100012,"Product E","US","N.A",716
2016-12-01,100012,"Product E","US","N.A",877
2016-06-01,100012,"Product E","US","N.A",800
2016-04-01,100012,"Product E","US","N.A",937
2015-11-01,100012,"Product E","US","N.A",1286
2016-11-01,100012,"Product E","US","N.A",905
2016-10-01,100012,"Product E","US","N.A",704
2016-08-01,100012,"Product E","US","N.A",977
2016-03-01,100012,"Product E","US","N.A",1221
2017-11-01,100012,"Product E","US","N.A",763
2017-07-01,100012,"Product E","US","N.A",832
2015-12-01,100012,"Product E","US","N.A",1346
2017-10-01,100012,"Product E","US","N.A",960
2017-09-01,100012,"Product E","US","N.A",873
2017-01-01,100012,"Product E","US","N.A",695
2016-05-01,100012,"Product E","US","N.A",1129
2017-08-01,100012,"Product E","US","N.A",888
2018-04-01,100012,"Product E","US","N.A",828
2018-09-01,100012,"Product E","US","N.A",768
2018-08-01,100012,"Product E","US","N.A",851
2017-05-01,100012,"Product E","US","N.A",1221
2016-09-01,100012,"Product E","US","N.A",691
2016-07-01,100012,"Product E","US","N.A",1262
2018-07-01,100012,"Product E","US","N.A",905
2018-05-01,100012,"Product E","US","N.A",1070
2018-03-01,100012,"Product E","US","N.A",883
2018-10-01,100012,"Product E","US","N.A",960
2016-07-01,100013,"Product F","US","N.A",1373
2018-09-01,100013,"Product F","US","N.A",883
2018-07-01,100013,"Product F","US","N.A",1117
2017-12-01,100013,"Product F","US","N.A",1125
2017-10-01,100013,"Product F","US","N.A",1346
2016-11-01,100013,"Product F","US","N.A",1868
2018-04-01,100013,"Product F","US","N.A",1166
2018-03-01,100013,"Product F","US","N.A",900
2016-08-01,100013,"Product F","US","N.A",2142
2016-04-01,100013,"Product F","US","N.A",3571
2015-11-01,100013,"Product F","US","N.A",3021
2017-02-01,100013,"Product F","US","N.A",1170
2018-10-01,100013,"Product F","US","N.A",1157
2018-06-01,100013,"Product F","US","N.A",1125
2016-09-01,100013,"Product F","US","N.A",1703
2016-05-01,100013,"Product F","US","N.A",1756
2017-11-01,100013,"Product F","US","N.A",1789
2017-08-01,100013,"Product F","US","N.A",1990
2017-03-01,100013,"Product F","US","N.A",1602
2017-01-01,100013,"Product F","US","N.A",2086
2015-12-01,100013,"Product F","US","N.A",2692
2018-01-01,100013,"Product F","US","N.A",1378
2017-07-01,100013,"Product F","US","N.A",1628
2017-05-01,100013,"Product F","US","N.A",1900
2016-03-01,100013,"Product F","US","N.A",3021
2018-08-01,100013,"Product F","US","N.A",1331
2018-05-01,100013,"Product F","US","N.A",1234
2016-06-01,100013,"Product F","US","N.A",2251
2016-02-01,100013,"Product F","US","N.A",2645
2018-02-01,100013,"Product F","US","N.A",1234
2017-09-01,100013,"Product F","US","N.A",1326
2017-06-01,100013,"Product F","US","N.A",1097
2017-04-01,100013,"Product F","US","N.A",1538
2016-12-01,100013,"Product F","US","N.A",1097
2016-01-01,100013,"Product F","US","N.A",2801
2016-10-01,100013,"Product F","US","N.A",2362
2016-04-01,100014,"Product I","US","N.A",18508
2018-08-01,100014,"Product I","US","N.A",0
2018-04-01,100014,"Product I","US","N.A",0
2018-02-01,100014,"Product I","US","N.A",0
2016-02-01,100014,"Product I","US","N.A",55160
2015-12-01,100014,"Product I","US","N.A",37011
2018-09-01,100014,"Product I","US","N.A",0
2017-05-01,100014,"Product I","US","N.A",54766
2017-04-01,100014,"Product I","US","N.A",52509
2017-02-01,100014,"Product I","US","N.A",53675
2016-11-01,100014,"Product I","US","N.A",50698
2016-08-01,100014,"Product I","US","N.A",92287
2017-03-01,100014,"Product I","US","N.A",18583
2018-06-01,100014,"Product I","US","N.A",0
2018-03-01,100014,"Product I","US","N.A",68229
2017-11-01,100014,"Product I","US","N.A",0
2016-01-01,100014,"Product I","US","N.A",55137
2018-10-01,100014,"Product I","US","N.A",0
2017-10-01,100014,"Product I","US","N.A",18151
2017-06-01,100014,"Product I","US","N.A",87881
2015-11-01,100014,"Product I","US","N.A",55417
2016-06-01,100014,"Product I","US","N.A",18600
2018-01-01,100014,"Product I","US","N.A",0
2017-12-01,100014,"Product I","US","N.A",0
2017-07-01,100014,"Product I","US","N.A",87836
2016-05-01,100014,"Product I","US","N.A",48685
2016-03-01,100014,"Product I","US","N.A",64155
2018-07-01,100014,"Product I","US","N.A",0
2018-05-01,100014,"Product I","US","N.A",0
2017-08-01,100014,"Product I","US","N.A",55779
2017-01-01,100014,"Product I","US","N.A",72905
2016-07-01,100014,"Product I","US","N.A",55434
2016-09-01,100014,"Product I","US","N.A",18279
2017-09-01,100014,"Product I","US","N.A",48556
2016-12-01,100014,"Product I","US","N.A",73331
2016-10-01,100014,"Product I","US","N.A",18102
